,Solothurn,Basel-Landschaft,Schwyz,Aargau,Ticino,Schaffhausen,Uri,Freiburg,Luzern,Geneve,Zug,Jura,Obwalden,Thurgau,Glarus,Basel-Stadt,Appenzell-Ausserrhoden,Nidwalden,Zurich,Appenzell-Innerrhoden,Neuchatel,Bern,Graubunden,Sankt-Gallen,Waadt,Wallis
2019-04-08 13:00:00,62854,58061,34570,117978,61021,14291,7619,51072,68389,98412,30910,10466,5002,48082,8916,49860,10254,10730,243492,2036.0,29426,165384,32816,97298,142870,54063
2019-04-08 14:00:00,57131,52527,31870,109128,51572,12755,6553,43324,61590,79673,27711,8088,4444,43475,8444,43733,9401,10045,228005,2028.0,23793,149441,29192,88226,126824,47840
2019-04-08 15:00:00,64478,59412,35095,122620,55803,13960,7425,49645,68607,85806,31629,9411,4956,46946,9138,48934,9681,10742,243838,2046.0,27665,165384,31118,93450,144029,51801
2019-04-08 16:00:00,83380,76587,43249,156255,64881,18124,8708,64900,89076,103258,40429,13813,6504,60133,10684,60738,12076,14363,291793,2263.0,38135,215524,35866,117145,178742,65377
2019-04-08 17:00:00,89443,82345,49134,169091,65626,19276,9486,71449,100091,114605,46654,13309,7752,69729,12806,69342,15042,16068,307402,2814.0,39462,229066,40191,132705,193395,65794
2019-04-08 18:00:00,62068,59254,36256,119071,52383,13988,6454,50066,69668,101707,34733,8695,5208,48299,8844,53548,10406,11236,239911,2013.0,27656,149041,26999,91283,148790,46780
2019-04-08 19:00:00,40164,38130,24858,80485,33812,9531,4674,31742,46080,69363,23230,5125,3352,31301,5846,34121,6635,7338,171163,1191.0,16703,96723,17260,57846,94856,29784
2019-04-08 20:00:00,27808,25665,16356,53666,22805,6405,3316,20913,30505,42987,14265,3692,2051,20510,3885,23231,4101,4530,120611,796.0,10607,66086,11095,39535,62092,20862
2019-04-08 21:00:00,22387,21328,12281,40808,16080,4860,2340,15599,24652,32561,11186,2642,1661,15557,2736,18020,3271,3465,97439,590.0,8378,52209,7983,29959,47064,14819
2019-04-08 22:00:00,15872,15321,7850,28960,11553,3058,1469,10729,16507,25986,7933,1791,1098,10862,2172,13058,2324,2372,69727,445.0,5613,35322,5390,21269,33805,9184
2019-04-08 23:00:00,8175,6421,3635,13306,5396,1393,744,4657,7152,13007,3297,775,452,5166,722,5902,1084,1113,33526,218.0,2201,15701,2252,9482,15966,4264
2019-04-09 00:00:00,5025,3806,1925,8428,3768,763,540,2824,4650,7701,1801,431,225,2889,561,3350,491,663,23150,67.0,1390,10215,1424,6062,11157,2451
2019-04-09 01:00:00,2354,1458,1055,3923,1706,324,476,1384,1913,2857,857,231,94,1458,288,1314,236,436,10915,40.0,651,4397,855,2671,4464,1255
2019-04-09 02:00:00,2060,1310,880,3347,1350,303,626,1178,1620,2059,657,170,105,1063,329,1000,277,397,7225,52.0,568,3875,827,2417,3357,1050
2019-04-09 03:00:00,2823,1830,1128,4966,1483,333,421,1679,2575,2135,909,301,182,1753,368,1239,294,571,8805,62.0,717,5354,940,3284,4453,1339
2019-04-09 04:00:00,7032,4904,2821,12950,2791,1257,744,3974,6301,4840,2102,1023,470,5225,909,3145,1014,962,18799,199.0,1884,12943,1973,9150,8838,2979
2019-04-09 05:00:00,26451,19183,11976,51318,10916,5234,2355,15705,26312,15319,9354,3276,2123,19724,3917,11274,3414,4042,83623,660.0,7294,53500,6577,33152,34131,10699
2019-04-09 06:00:00,76150,61553,38148,141687,36745,13951,6344,53027,77832,48627,33295,10462,6221,53954,9981,38261,11096,12348,246506,2071.0,25749,172440,25401,98551,119676,38530
2019-04-09 07:00:00,91264,86989,45757,169116,64384,17953,7360,68696,91508,104997,49182,12614,6931,59122,11257,69345,12577,14351,346858,2174.0,38775,209179,36908,116944,192368,59912
2019-04-09 08:00:00,63993,62801,32951,122033,55644,13366,6135,44868,63753,108547,40556,8000,4406,41117,8084,59757,8292,9844,269963,1614.0,28264,154142,25837,82395,152501,46222
2019-04-09 09:00:00,52734,48295,27182,94626,47448,11320,5839,40404,52958,79573,26515,7248,4146,37681,7217,42057,7831,8560,201115,1476.0,22182,137867,25753,74096,118407,46079
2019-04-09 10:00:00,50670,46242,26329,91382,47713,10620,6537,38834,52230,69964,23808,7321,4215,37281,7051,38145,7831,8588,186800,1660.0,22161,134258,25007,73251,115834,47634
2019-04-09 11:00:00,55398,51361,28135,100923,51059,12115,6447,46314,60258,82674,26479,9208,4706,40178,7373,44454,8255,9500,218140,1799.0,25782,149030,27051,81210,129511,52368
2019-04-09 12:00:00,57103,51673,28073,102363,51129,12010,6445,43757,60797,88333,27571,9157,4464,39910,7436,47749,8328,9035,229141,1608.0,25529,152332,26627,80830,129714,47635
2019-04-09 13:00:00,59657,55061,30381,108058,57286,13072,6923,49324,64238,93519,28692,10205,4931,44939,8269,47318,9904,10361,226656,2028.0,28789,161351,29058,89969,137853,53175
2019-04-09 14:00:00,56127,50519,28786,100598,48854,11466,6537,41570,58418,78019,25949,8057,4580,41092,7756,42037,8549,9552,204086,1922.0,23598,146746,26523,81524,124743,47656
2019-04-09 15:00:00,64223,58157,32529,116133,53558,12801,6822,49119,66197,83869,30221,9273,5009,44553,8396,47591,9423,10520,234483,2047.0,27696,163492,28146,88338,143073,52552
2019-04-09 16:00:00,85219,74062,42050,154594,62580,16733,8563,64885,88688,102247,39959,13994,6736,57738,10394,58151,12320,14315,304389,2472.0,37747,217863,33953,113488,179857,64669
2019-04-09 17:00:00,94023,82831,49711,175677,64035,19728,9163,72746,100231,115091,48190,13533,7964,70221,13092,69332,14859,16151,355786,2917.0,41067,236271,39428,133434,197725,66351
2019-04-09 18:00:00,68164,62189,39642,134000,49981,15172,6476,53884,72914,104650,39221,9780,5958,51517,9942,55947,10594,12229,273373,2162.0,30240,167504,28284,96909,155742,48776
2019-04-09 19:00:00,42742,40492,26158,85463,34485,10655,4494,34410,47451,75266,23116,5709,3673,34144,6228,36101,6875,7480,186591,1410.0,17850,106122,17631,63352,103145,31374
2019-04-09 20:00:00,29320,27222,17612,57474,22996,6511,2883,22311,31502,47225,15316,3865,2174,22584,4077,24846,4549,4775,132238,920.0,11369,68997,11670,42156,67826,21189
2019-04-09 21:00:00,23494,22770,12954,44616,16264,5107,2291,17242,26222,36373,12117,2963,1687,17456,2823,20364,3724,3641,103336,694.0,9307,55055,8376,34084,50963,16195
2019-04-09 22:00:00,18611,16899,9475,33959,12565,3531,1501,13704,19749,32222,8724,2079,1139,13243,2239,14501,2855,2614,74075,582.0,6752,52833,6115,26058,42087,10617
2019-04-09 23:00:00,9850,7786,4442,16478,6214,1710,739,6807,9203,16111,4106,898,571,6430,961,7487,1469,1339,34029,360.0,3365,22936,2588,11574,20640,5658
2019-04-10 00:00:00,6187,4346,1941,9171,4243,831,703,4509,4871,9537,1803,535,289,3293,537,3657,763,709,19973,134.0,1635,39784,1443,7005,12163,3139
2019-04-10 01:00:00,2578,1656,933,3679,1698,333,396,1969,1881,3593,798,245,98,1501,236,1507,238,382,6752,44.0,585,17004,750,2918,4635,1358
2019-04-10 02:00:00,2334,1649,837,3256,1107,258,366,1267,1673,2437,621,188,94,1245,284,1094,227,293,5333,41.0,646,4630,865,2504,3781,1048
2019-04-10 03:00:00,2946,2064,1126,4750,1472,343,459,1642,2351,2490,871,276,118,1788,415,1419,331,417,7052,57.0,681,5530,965,3405,4760,1438
2019-04-10 04:00:00,6854,4837,2720,12656,2646,1226,821,3966,6625,5286,2114,959,445,5295,869,3205,1026,1027,17729,194.0,1870,13143,1830,9252,8802,3012
2019-04-10 05:00:00,26115,18828,12123,50969,10887,5245,2477,15266,26076,15256,9349,3150,2053,19225,3791,11039,3328,4179,81975,618.0,7309,53582,6494,32187,32984,10409
2019-04-10 06:00:00,74278,59638,37127,140081,36804,13752,6269,51762,76241,47170,32885,10370,6086,52687,9845,36818,10908,12273,242021,2067.0,25204,172993,24510,96368,115215,37197
2019-04-10 07:00:00,88698,85529,44487,164041,64120,17942,6900,67477,89486,98729,48669,12371,6715,58892,10575,67516,12295,14237,343064,2165.0,37317,210615,36809,112487,183228,57406
2019-04-10 08:00:00,65850,63365,33612,121176,55637,13592,6336,45440,62510,103785,38881,8563,4679,40765,8038,59851,7904,9863,267177,1615.0,27026,155116,27438,81209,147849,43683
2019-04-10 09:00:00,53621,50083,28560,98785,48875,11009,5838,41045,54578,78406,27960,7668,4525,38171,7936,42109,8010,9680,209154,1589.0,22960,139433,25498,77360,122487,44986
2019-04-10 10:00:00,52116,47234,27154,93736,49064,11021,6558,40373,53616,71518,24053,8118,4230,37208,7571,38340,8078,9301,194345,1770.0,22345,135424,26112,75626,117913,46411
2019-04-10 11:00:00,56779,53435,30392,105836,53871,12734,6990,48080,63150,86726,27698,10162,4804,41288,7847,45102,8519,10241,232972,1753.0,28254,151428,28647,84375,136989,56128
2019-04-10 12:00:00,58137,55313,29748,109173,53087,12978,7053,45578,63716,90945,29364,9976,4505,41156,7623,48360,8260,10020,245350,1636.0,28112,154290,28931,83492,139102,49749
2019-04-10 13:00:00,62259,56884,32187,113623,58630,14261,7422,50019,67148,92714,30274,10724,5213,45326,8593,47982,9849,11254,240390,2046.0,29933,163140,31359,92484,142715,54575
2019-04-10 14:00:00,58408,51660,30431,107064,51470,12497,6776,44256,61568,81354,27549,8605,4491,41574,8283,41914,9010,10113,215586,1913.0,26206,148222,28063,85081,132083,50679
2019-04-10 15:00:00,64208,56634,33260,120006,52235,13179,7083,48799,68272,81292,30844,9387,5011,44795,8892,45687,9427,11176,237571,1893.0,27998,159668,30855,89577,140328,52002
2019-04-10 16:00:00,83769,71844,41987,153955,60477,16604,8752,63929,90319,95065,40490,13311,6637,56813,10866,57256,11952,14503,303718,2306.0,37487,210271,35219,112446,173722,59841
2019-04-10 17:00:00,90424,78282,48645,171650,60476,19381,9129,69776,97834,103965,46812,13019,7552,67128,12554,63828,14472,15515,340856,2690.0,38775,221536,39048,127415,183207,62137
2019-04-10 18:00:00,65529,59755,37927,129258,49434,15018,6980,51141,73364,92302,36793,9428,5555,50241,9693,53179,10413,11859,261096,2180.0,28354,153518,27483,94575,147704,46208
2019-04-10 19:00:00,42049,38414,24907,82876,33040,10023,4327,33779,46865,66331,22119,5528,3730,33419,5843,34186,6714,7592,179531,1333.0,17536,98971,17290,59825,97410,29999
2019-04-10 20:00:00,29191,26076,16893,56011,23010,6696,3039,22079,36055,43691,14600,3928,2088,21306,4096,23677,4212,4895,129752,817.0,11435,68619,11474,40464,63521,20907
2019-04-10 21:00:00,24077,20963,13228,46230,16620,5137,2492,16885,29921,32244,12806,2913,1897,17022,3114,18630,3601,4524,103280,623.0,9174,56906,8629,33490,50462,15868
2019-04-10 22:00:00,18652,16242,10074,35355,13153,3919,1854,13968,20562,28493,9868,2183,1429,14596,2506,14314,3033,3373,79002,584.0,7125,44275,6531,27199,40380,10975
2019-04-10 23:00:00,10108,8420,5146,17627,7570,1906,821,6843,10106,16779,4434,1025,639,7370,1122,7651,1758,1430,38519,316.0,3225,22021,2967,13126,21564,5540
2019-04-11 00:00:00,5743,4326,2346,9619,4916,894,971,3430,5166,10567,2003,544,240,3704,758,3929,657,779,22357,109.0,1711,13052,1574,7399,13422,3305
2019-04-11 01:00:00,2430,1528,1030,3828,1954,314,569,1460,2109,3493,855,251,114,1499,334,1539,323,454,7244,56.0,695,4786,883,2893,4368,1433
2019-04-11 02:00:00,2204,1339,834,3459,1264,286,603,1291,1718,2437,608,177,100,1315,273,1063,243,517,5713,60.0,543,4227,974,2483,3813,1130
2019-04-11 03:00:00,3258,2145,1119,5068,1569,404,392,1620,2593,2712,908,346,131,1695,407,1415,296,547,7484,64.0,750,5415,1012,3423,4624,1371
2019-04-11 04:00:00,7089,5075,2864,13401,2656,1193,812,3972,6730,5941,2114,1191,445,5411,801,3434,947,945,18164,178.0,1783,12873,1937,9329,9262,2852
2019-04-11 05:00:00,25866,18633,11878,50493,10733,5282,2253,15206,26053,15553,9011,3204,1939,19433,3940,10862,3319,4025,81069,656.0,7306,52311,6609,32746,33426,10221
2019-04-11 06:00:00,73461,58743,36535,138307,36112,13827,6338,50915,75328,48090,32294,10210,6131,52430,9727,36591,10575,12083,240004,1976.0,25279,164155,24864,95145,116306,37330
2019-04-11 07:00:00,88305,83176,44842,165162,63132,18018,6989,65445,88895,98261,48497,12375,6599,58011,10809,66123,12087,13913,341710,2122.0,38526,199532,36499,112454,184414,57239
2019-04-11 08:00:00,64028,62976,33468,121550,56093,13602,6269,44324,62200,104357,39660,7823,4391,40990,8327,59205,8078,9711,271716,1682.0,28214,147508,26877,82423,147908,43488
2019-04-11 09:00:00,54634,50352,28436,99042,48648,11809,6186,39646,54107,76148,27474,7706,4349,39554,7602,42877,8346,8845,207871,1632.0,22845,132126,25374,77762,116962,42601
