"Date","Total","Car_Motorcycle","PublicTransport","Foot","Other"
"2020-10-18",36.7358959310228,27.946690963217,5.45568639420849,2.49609398832573,0.837424678405397
"2020-10-19",37.058768457993,26.6702951883073,7.07841375374593,2.41440001699909,0.895659498940685
"2020-10-20",37.9536606907551,27.9686138305055,6.51903232921201,2.38673510589788,1.07927942513972
"2020-10-21",36.6503062586714,26.8141416494473,6.54611257770236,2.37926403390572,0.910787997616018
"2020-10-22",38.2386996467844,27.8833797411715,7.0933894437377,2.34952442458744,0.912406037287732
"2020-10-23",39.2405446388208,29.2119106369158,7.25547183914557,2.04529300016504,0.727869162594347
"2020-10-24",34.0531144627234,25.9683748884507,4.57114912192368,2.58744753502245,0.926142917326618
"2020-10-25",35.8006508366964,26.4138595191906,5.16149983019393,2.94241917153089,1.282872315781
"2020-10-26",31.8631117099643,23.267064103735,6.063048986363,1.77451779110231,0.75848082876403
"2020-10-27",32.8380737228598,23.5226791327284,6.31960631888237,2.1068963502307,0.888891921018361
"2020-10-28",33.705803073005,24.5970169317555,6.22879803605243,2.12493431533975,0.755053789857345
"2020-10-29",34.1858873317473,25.3117529033561,6.02513202024038,1.99374442932636,0.855257978824493
"2020-10-30",37.2006957564517,27.7073870624826,6.03576894833005,2.43970331457295,1.01783643106613
"2020-10-31",34.6835080282959,26.9046976539746,4.19245243368422,2.69351003939727,0.892847901239836
"2020-11-01",28.0084846563653,21.0604206347674,4.18647407213478,1.98996677249011,0.771623176973034
"2020-11-02",31.6161447282748,23.5320475091641,4.9690898634136,2.20690422805194,0.90810312764517
"2020-11-03",29.4429174804856,21.8338316289148,4.81487780671522,1.89285326568313,0.901354779172455
"2020-11-04",28.6424043022604,21.0906386140089,5.02387021021192,1.83432340240995,0.693572075629592
"2020-11-05",32.7318425199166,24.3951248734754,5.45492035765889,2.10716264174141,0.774634647040847
"2020-11-06",34.3294069616021,25.5286608128553,5.53149196750871,2.31865582996293,0.9505983512752
"2020-11-07",34.1127460787471,25.3806486865533,5.12418207559835,2.69785234040249,0.910062976192956
"2020-11-08",27.3131101302269,20.07234789103,3.86182392236797,2.50910255448518,0.869835762343719
"2020-11-09",31.1701741196841,23.0838708418187,4.98987400282061,2.26498706203589,0.831442213008902
"2020-11-10",31.3986778886452,23.3186003450515,5.10940993583789,2.19666120377361,0.774006403982241
"2020-11-11",32.8989559558787,24.1808073665409,5.61693380561515,2.18515400620422,0.916060777518397
"2020-11-12",31.9814598759199,23.5206680814003,5.27108604040765,2.25531907427723,0.934386679834724
"2020-11-13",35.7192646974756,25.9329281857105,6.37043172515585,2.35723935137805,1.05866543523123
"2020-11-14",35.0602127116922,25.8101008099486,5.36702847305454,2.83642412302634,1.04665930566275
"2020-11-15",29.5917094179849,21.8953002238436,4.31808922656383,2.62065837142405,0.757661596153451
"2020-11-16",30.3303008928435,22.3783061311443,5.25629623431551,1.96700041559426,0.728698111789449
"2020-11-17",30.7213439074757,22.4320621461257,5.16218335535215,2.21057644706109,0.916521958936791
"2020-11-18",34.0758656845494,24.3776269477407,6.35345173053904,2.45751676464648,0.887270241623224
"2020-11-19",33.9862053590345,24.6039987244295,6.46671447661767,2.04554124463596,0.86995091335139
"2020-11-20",37.3711918692758,27.0203196331545,7.34006659626973,2.09711076955028,0.913694870301245
"2020-11-21",35.0391248637805,26.2355505691676,5.31299232090128,2.54704273151116,0.943539242200469
"2020-11-22",29.00076621107,22.0204993882318,3.91282247222822,2.3279056546739,0.739538695936054
"2020-11-23",31.5929274071817,23.4161619959204,5.23693674423503,2.05435549179771,0.885473175228593
"2020-11-24",33.2248012162861,24.8670455251448,5.29277232031613,2.11975207899122,0.945231291833922
"2020-11-25",34.1134128469093,25.2683616288259,5.6535341561017,2.2456919448509,0.945825117130857
"2020-11-26",37.7163693099381,27.6094431188308,6.96523054821089,2.16943652509541,0.972259117800982
"2020-11-27",38.5304435512668,28.2168514488031,7.06325105302386,2.3708635231452,0.879477526294664
"2020-11-28",34.6577408059125,26.2752355377495,5.19414462587716,2.38639472885269,0.801965913433104
"2020-11-29",27.6610506081563,20.8862187409753,4.06088553501914,1.94179847001724,0.772147862144597
"2020-11-30",33.9313122996811,25.1461296837598,5.56801591226276,2.1497729631116,1.06739374054698
"2020-12-01",31.3572518405238,22.4937404473178,6.07860759694287,2.03630237930086,0.74860141696225
"2020-12-02",34.0396825857568,24.4220869762822,6.64422033654455,2.09568868568527,0.877686587244813
"2020-12-03",35.5465225566574,25.8879170279811,6.55686485961929,2.3001009008081,0.801639768248935
"2020-12-04",36.1764693551956,25.8633404422882,7.26372016603666,2.15482962399173,0.89457912287901
"2020-12-05",29.908718532042,22.5274531659264,4.42924258377834,2.05420061752008,0.897822164817154
"2020-12-06",24.1967505036747,17.3715427047831,4.17623457771992,1.89120013431655,0.757773086855158
"2020-12-07",31.6094270702451,22.8045452104759,5.71851207842352,2.12390457972929,0.962465201616426
"2020-12-08",32.1316709281724,23.2518593574867,5.9064561681682,2.10283350582453,0.870521896692937
"2020-12-09",31.5354666520835,22.87282319699,5.84021738120707,2.01593035049051,0.806495723395921
"2020-12-10",33.9348429360969,24.7678315086096,5.90449589038507,2.12925525457986,1.1332602825224
"2020-12-11",36.2089373695965,26.4833389418271,6.52586637194271,2.23946886057917,0.960263195247492
"2020-12-12",29.8492170059129,22.4632602985763,4.58115567145846,1.9758144951758,0.82898654070234
"2020-12-13",26.9287210788903,20.2936533873621,3.6397798675949,2.1522944890601,0.842993334873248
"2020-12-14",33.4284153075367,24.3574844531907,5.85845890827359,2.17423780209954,1.0382341439729
"2020-12-15",32.2807413690029,24.2692899980467,5.05918357587555,2.04860368419299,0.903664110887688
"2020-12-16",34.5432480216866,26.8113799381117,4.60437853277295,2.23251975553386,0.894969795268176
"2020-12-17",35.9886828517831,28.0625899073209,4.72138881516351,2.25603327452776,0.948670854770923
"2020-12-18",40.1896060225477,31.0911513629293,5.49325937056867,2.59070152470397,1.01449376434577
"2020-12-19",35.2245462352158,28.0404821695086,3.79877456241031,2.39460458693122,0.99068491636565
"2020-12-20",24.9835717159467,19.3469718586026,2.88712370178422,1.95484507986814,0.794631075691732
"2020-12-21",33.6504526259638,26.1140856888632,4.54885280856698,2.07033739256754,0.917176735966033
"2020-12-22",33.6540358049187,26.0969170074811,4.41845146399199,2.25365071075487,0.885016622690737
"2020-12-23",35.1658005258384,26.9257546120259,4.99394599788937,2.27869358755126,0.967406328371863
"2020-12-24",30.8386835996242,24.8827219991833,3.20007622067641,1.96524724416269,0.790638135601762
"2020-12-25",29.2127677938598,23.6850445683597,3.35871238391041,1.62216355819021,0.546847283399424
"2020-12-26",35.1067303610676,28.0294068038466,3.61595108654668,2.39168350222501,1.06968896844933
"2020-12-27",27.8915545855899,21.9085766934451,3.20784143285197,1.89405968807978,0.881076771213023
"2020-12-28",28.8491196471546,22.228837884827,3.70874209361724,2.0336343976212,0.877905271089215
"2020-12-29",32.0621491740211,25.8203237847467,3.17342443581463,2.19795663512039,0.870444318339359
"2020-12-30",34.3577010728511,27.4399920007411,3.57642664695255,2.16980597104559,1.17147645411189
"2020-12-31",29.1766368137337,22.8209276678176,3.17513388041104,2.08396733991417,1.0966079255909
"2021-01-01",22.3592006183096,16.6355140546708,2.82443582245327,1.99091768221822,0.908333058967275
"2021-01-02",31.5938851719967,25.0110958772385,3.5329029118842,2.17719671130412,0.872689671569836
"2021-01-03",25.2754147633082,19.9107567895021,2.8340513734849,1.90610021047747,0.624506389843699
"2021-01-04",29.4511656429856,22.6858950979382,3.80128464271774,1.97304956295303,0.990936339376622
"2021-01-05",28.7746037413437,22.3977402158259,3.44728666245855,2.02378669502532,0.90579016803396
"2021-01-06",28.4012796710909,21.4718307120215,4.1547119817318,1.99724787707974,0.777489100257816
"2021-01-07",33.9867160871173,25.9143181832941,4.57531814905699,2.36334782159299,1.13373193317319
"2021-01-08",35.0146136053919,26.9575811583649,4.68035870161795,2.26753471179233,1.10913903361674
"2021-01-09",33.1816020294306,26.4645551158586,3.29186681930538,2.39858731691537,1.02659277735129
"2021-01-10",28.3836533369469,22.0458101860357,2.9416647765797,2.35031228675268,1.04586608757884
"2021-01-11",31.8511966430875,24.3966876252951,4.39429750386227,2.15170037716324,0.908511136766861
"2021-01-12",27.575926222012,21.0286713348897,3.99771448348343,1.97525725162282,0.574283152016097
"2021-01-13",31.0670751518253,23.8282553340414,4.4641041621112,2.02455160604586,0.750164049626865
"2021-01-14",29.6396127020795,22.063061850823,4.65415490811209,2.14856212818905,0.77383381495535
"2021-01-15",31.0341149705863,23.223330181117,4.91923964983209,2.26356012092084,0.627985018716322
"2021-01-16",31.9264201461005,25.011097828325,3.08341087236518,2.53445503472277,1.29745641068751
"2021-01-17",22.4973347386474,16.6801712160283,3.23141019757767,1.96268667093058,0.623066654110802
"2021-01-18",27.9577467337459,20.7752150393766,4.39746607354679,2.09223106234291,0.692834558479602
"2021-01-19",28.9295942848492,21.7382960890929,3.89884752974922,2.27585684130938,1.0165938246977
"2021-01-20",31.5770647012021,24.2928837943018,4.10159094399928,2.21933262128252,0.963257341618481
"2021-01-21",29.0537996680766,22.3686942600316,3.88652549423778,2.09208437438231,0.706495539424869
"2021-01-22",32.8843833182716,25.0124373136638,4.88495019263263,2.23101344926046,0.755982362714683
"2021-01-23",28.973605980016,22.2390936389862,3.18488568817827,2.37253393715726,1.17709271569424
"2021-01-24",28.5806800227251,21.8620215682325,2.62096665580373,2.92336053544212,1.17433126324675
"2021-01-25",27.6754945294129,20.8777221093776,4.02865784443404,2.06708370192204,0.702030873679227
"2021-01-26",30.1763156448771,22.823313692963,4.27349053131678,2.22893378616278,0.85057763443456
"2021-01-27",29.3856009843027,22.5543285480013,4.27665637682743,1.92938128735464,0.625234772119286
"2021-01-28",30.0746250364312,23.6905934297255,3.93231342194793,1.84148620370256,0.610231981055182
"2021-01-29",32.8985855400404,26.1428399429626,4.17557282443865,1.97995075201951,0.600222020619659
"2021-01-30",27.754229635122,21.9930312958835,2.97805022181265,1.95380048686679,0.829347630559044
"2021-01-31",27.3896382421495,20.7613599783165,3.24567070744473,2.27736608974104,1.10524146664726
"2021-02-01",29.3953177121277,22.5957829241192,4.05890891365152,1.95082104757529,0.789804826781679
"2021-02-02",30.2730449755483,23.4092998234879,3.93206892558107,2.04569363928684,0.885982587192513
"2021-02-03",29.8991146415231,23.3412358013319,3.77177753344645,1.96386002307903,0.822241283665722
"2021-02-04",32.3688179992375,24.3208698337237,4.57001115684865,2.34735065869759,1.13058634996755
"2021-02-05",37.1603484310979,27.6618260133448,5.68193915585765,2.5080673229615,1.30851593893399
"2021-02-06",33.9841523643973,26.3966043212088,3.8467549141834,2.51360671030991,1.22718641869522
"2021-02-07",24.0387320448943,18.7296581841692,2.86041406805543,1.73398854331837,0.714671249351322
"2021-02-08",29.5682861455436,22.1333271787812,3.95703288661329,2.33688674029674,1.14103933985235
"2021-02-09",30.0403480037165,22.8990147452325,3.91365681947874,2.13126087956363,1.09641555944161
"2021-02-10",29.8790834059537,22.5887930212762,4.22172525584008,2.14147036394936,0.927094764888078
"2021-02-11",31.939976275819,24.1074286775919,4.56348242863748,2.2535337835964,1.0155313859932
"2021-02-12",35.4117859308755,27.1315842067773,4.90140977707224,2.22429296879599,1.15449897822995
"2021-02-13",34.8464764562601,26.5396929503467,4.4050403882098,2.40814500385034,1.49359811385325
"2021-02-14",32.2502902041295,24.3433495728972,3.67799241160134,2.73349689421745,1.49545132541353
"2021-02-15",32.1880179035639,24.3587588540017,4.4104266172635,2.12592759043588,1.29290484186278
"2021-02-16",31.0495017899598,23.76563343619,3.92843695580277,2.37816764609656,0.977263751870509
"2021-02-17",33.4523251209918,25.7554776655875,4.14090050504379,2.45586638002639,1.10008057033414
"2021-02-18",33.3674521498651,25.8421530908449,3.98355379737743,2.38108769145182,1.16065757019099
"2021-02-19",38.3189487368758,29.526915205061,4.84170769029941,2.59952989195744,1.3507959495579
"2021-02-20",39.6501518437664,30.9034819716975,4.03217711520516,3.03248815282779,1.68200460403591
"2021-02-21",38.8826617918663,29.5510610048747,4.49272537989852,3.15129872416557,1.68757668292751
"2021-02-22",30.984047141828,23.3609371116882,4.10344275019212,2.35444591268071,1.16522136726691
"2021-02-23",32.5346341357926,25.0269652614195,3.87374580155247,2.44074102121504,1.19318205160559
"2021-02-24",33.4297860690728,25.6308359433247,4.09351614079844,2.50260286100911,1.20283112394058
"2021-02-25",34.8911375899727,26.6044372851311,4.33799022018586,2.73103590698402,1.21767417767173
"2021-02-26",38.8260341512943,29.9505479130978,5.15902776718385,2.48039589576513,1.23606257524757
"2021-02-27",35.8864130161673,28.4146330663385,3.67296642338757,2.4102444618335,1.38856906460774
"2021-02-28",33.7638566693386,26.046784262495,3.6546014381028,2.79318847886612,1.26928248987467
"2021-03-01",33.1824774234115,25.3699569675169,4.31799135983133,2.41867026330673,1.07585883275655
"2021-03-02",32.7366453677675,24.9758084116819,4.1784847935234,2.49728257251418,1.08506959004798
"2021-03-03",33.3032331414618,25.9538017454091,3.97102760439329,2.40307411567177,0.975329675987601
"2021-03-04",33.7709281029632,25.7640583688794,4.57513876379645,2.35995253405897,1.07177843622834
"2021-03-05",37.4554950511511,28.7907107577576,5.36316692969278,2.3907149768891,0.910902386811646
"2021-03-06",38.0977533944812,29.7042918190048,4.25415638057919,2.80560655991487,1.33369863498239
"2021-03-07",30.1876950181722,22.9160043180483,3.91905940544809,2.36412302308223,0.988508271593534
"2021-03-08",30.6719278473954,23.4944104061304,4.01039814405363,2.40599581041527,0.761123486796112
"2021-03-09",31.5410174548086,24.3370616480784,4.0094344316598,2.33634864530586,0.858172729764539
"2021-03-10",34.4618354968785,25.9397706874509,4.77500758272542,2.57230341886282,1.1747538078394
"2021-03-11",32.8669569425688,25.7013066512958,4.27505131311173,2.17175930990292,0.718839668258401
"2021-03-12",37.1096231508128,28.0501666267009,5.55186980158917,2.60485112743261,0.902735595090169
"2021-03-13",35.7147325956912,28.1183546795046,4.03478651561609,2.45419599681553,1.10739540375499
"2021-03-14",27.4011026066491,21.5749982794409,3.52061445775288,1.84025352559476,0.465236343860598
