date,canton_code,canton_names,bag_falle,bag_tode,bag_cum_falle,bag_cum_tode,bag_hosp,bag_cum_hosp,date_t0,t,NUTS3
2020-04-03,BE,Bern,63,0,1180,26,4,158,2020-02-27,37,CH021
2020-04-04,BE,Bern,40,3,1220,29,5,163,2020-02-27,38,CH021
2020-04-05,BE,Bern,14,4,1234,33,4,167,2020-02-27,39,CH021
2020-04-06,BE,Bern,71,0,1305,33,2,169,2020-02-27,40,CH021
2020-04-07,BE,Bern,52,4,1357,37,1,170,2020-02-27,41,CH021
2020-04-08,BE,Bern,59,4,1416,41,2,172,2020-02-27,42,CH021
2020-04-09,BE,Bern,21,4,1437,45,1,173,2020-02-27,43,CH021
2020-04-10,BE,Bern,16,5,1453,50,4,177,2020-02-27,44,CH021
2020-04-11,BE,Bern,21,3,1474,53,2,179,2020-02-27,45,CH021
2020-04-12,BE,Bern,11,2,1485,55,2,181,2020-02-27,46,CH021
2020-04-13,BE,Bern,17,5,1502,60,4,185,2020-02-27,47,CH021
2020-04-14,BE,Bern,36,2,1538,62,4,189,2020-02-27,48,CH021
2020-04-15,BE,Bern,31,2,1569,64,0,189,2020-02-27,49,CH021
2020-04-16,BE,Bern,20,1,1589,65,1,190,2020-02-27,50,CH021
2020-04-17,BE,Bern,16,1,1605,66,1,191,2020-02-27,51,CH021
2020-04-18,BE,Bern,8,2,1613,68,2,193,2020-02-27,52,CH021
2020-04-19,BE,Bern,10,0,1623,68,1,194,2020-02-27,53,CH021
2020-04-20,BE,Bern,29,4,1652,72,1,195,2020-02-27,54,CH021
2020-04-21,BE,Bern,19,2,1671,74,0,195,2020-02-27,55,CH021
2020-04-22,BE,Bern,10,1,1681,75,1,196,2020-02-27,56,CH021
2020-04-23,BE,Bern,19,2,1700,77,1,197,2020-02-27,57,CH021
2020-04-24,BE,Bern,10,1,1710,78,1,198,2020-02-27,58,CH021
2020-04-25,BE,Bern,4,1,1714,79,0,198,2020-02-27,59,CH021
2020-04-26,BE,Bern,9,0,1723,79,0,198,2020-02-27,60,CH021
2020-04-27,BE,Bern,14,0,1737,79,1,199,2020-02-27,61,CH021
2020-04-28,BE,Bern,9,2,1746,81,0,199,2020-02-27,62,CH021
2020-04-29,BE,Bern,9,0,1755,81,2,201,2020-02-27,63,CH021
2020-04-30,BE,Bern,10,1,1765,82,0,201,2020-02-27,64,CH021
2020-05-01,BE,Bern,11,0,1776,82,2,203,2020-02-27,65,CH021
2020-05-02,BE,Bern,6,0,1782,82,0,203,2020-02-27,66,CH021
2020-05-03,BE,Bern,2,0,1784,82,0,203,2020-02-27,67,CH021
2020-05-04,BE,Bern,6,0,1790,82,1,204,2020-02-27,68,CH021
2020-05-05,BE,Bern,3,0,1793,82,1,205,2020-02-27,69,CH021
2020-05-06,BE,Bern,8,0,1801,82,1,206,2020-02-27,70,CH021
2020-05-07,BE,Bern,6,0,1807,82,0,206,2020-02-27,71,CH021
2020-05-08,BE,Bern,5,0,1812,82,1,207,2020-02-27,72,CH021
2020-05-09,BE,Bern,5,0,1817,82,0,207,2020-02-27,73,CH021
2020-05-10,BE,Bern,2,1,1819,83,0,207,2020-02-27,74,CH021
2020-05-11,BE,Bern,2,0,1821,83,1,208,2020-02-27,75,CH021
2020-05-12,BE,Bern,3,0,1824,83,0,208,2020-02-27,76,CH021
2020-05-13,BE,Bern,5,0,1829,83,1,209,2020-02-27,77,CH021
2020-05-14,BE,Bern,6,0,1835,83,1,210,2020-02-27,78,CH021
2020-05-15,BE,Bern,3,0,1838,83,0,210,2020-02-27,79,CH021
2020-05-16,BE,Bern,0,0,1838,83,0,210,2020-02-27,80,CH021
2020-05-17,BE,Bern,0,0,1838,83,0,210,2020-02-27,81,CH021
2020-05-18,BE,Bern,3,0,1841,83,0,210,2020-02-27,82,CH021
2020-05-19,BE,Bern,2,0,1843,83,1,211,2020-02-27,83,CH021
2020-05-20,BE,Bern,0,0,1843,83,0,211,2020-02-27,84,CH021
2020-05-21,BE,Bern,0,0,1843,83,0,211,2020-02-27,85,CH021
2020-05-22,BE,Bern,0,0,1843,83,0,211,2020-02-27,86,CH021
2020-05-23,BE,Bern,0,0,1843,83,0,211,2020-02-27,87,CH021
2020-02-24,BL,Basel-Landschaft,0,0,0,0,0,0,2020-02-26,-1,CH032
2020-02-25,BL,Basel-Landschaft,0,0,0,0,0,0,2020-02-26,0,CH032
2020-02-26,BL,Basel-Landschaft,1,0,1,0,1,1,2020-02-26,1,CH032
2020-02-27,BL,Basel-Landschaft,0,0,1,0,1,2,2020-02-26,2,CH032
2020-02-28,BL,Basel-Landschaft,2,0,3,0,0,2,2020-02-26,3,CH032
2020-02-29,BL,Basel-Landschaft,1,0,4,0,1,3,2020-02-26,4,CH032
2020-03-01,BL,Basel-Landschaft,0,0,4,0,0,3,2020-02-26,5,CH032
2020-03-02,BL,Basel-Landschaft,0,0,4,0,0,3,2020-02-26,6,CH032
2020-03-03,BL,Basel-Landschaft,0,0,4,0,1,4,2020-02-26,7,CH032
2020-03-04,BL,Basel-Landschaft,2,0,6,0,0,4,2020-02-26,8,CH032
2020-03-05,BL,Basel-Landschaft,3,0,9,0,1,5,2020-02-26,9,CH032
2020-03-06,BL,Basel-Landschaft,8,0,17,0,0,5,2020-02-26,10,CH032
2020-03-07,BL,Basel-Landschaft,1,0,18,0,0,5,2020-02-26,11,CH032
2020-03-08,BL,Basel-Landschaft,0,1,18,1,0,5,2020-02-26,12,CH032
2020-03-09,BL,Basel-Landschaft,3,0,21,1,1,6,2020-02-26,13,CH032
2020-03-10,BL,Basel-Landschaft,4,0,25,1,2,8,2020-02-26,14,CH032
2020-03-11,BL,Basel-Landschaft,15,1,40,2,2,10,2020-02-26,15,CH032
2020-03-12,BL,Basel-Landschaft,12,0,52,2,2,12,2020-02-26,16,CH032
2020-03-13,BL,Basel-Landschaft,23,0,75,2,1,13,2020-02-26,17,CH032
2020-03-14,BL,Basel-Landschaft,8,0,83,2,1,14,2020-02-26,18,CH032
2020-03-15,BL,Basel-Landschaft,13,0,96,2,3,17,2020-02-26,19,CH032
2020-03-16,BL,Basel-Landschaft,33,0,129,2,8,25,2020-02-26,20,CH032
2020-03-17,BL,Basel-Landschaft,25,0,154,2,1,26,2020-02-26,21,CH032
2020-03-18,BL,Basel-Landschaft,38,0,192,2,3,29,2020-02-26,22,CH032
2020-03-19,BL,Basel-Landschaft,33,0,225,2,6,35,2020-02-26,23,CH032
2020-03-20,BL,Basel-Landschaft,49,1,274,3,9,44,2020-02-26,24,CH032
2020-03-21,BL,Basel-Landschaft,25,0,299,3,9,53,2020-02-26,25,CH032
2020-03-22,BL,Basel-Landschaft,22,0,321,3,8,61,2020-02-26,26,CH032
2020-03-23,BL,Basel-Landschaft,37,1,358,4,8,69,2020-02-26,27,CH032
2020-03-24,BL,Basel-Landschaft,50,1,408,5,4,73,2020-02-26,28,CH032
2020-03-25,BL,Basel-Landschaft,48,0,456,5,8,81,2020-02-26,29,CH032
2020-03-26,BL,Basel-Landschaft,34,0,490,5,7,88,2020-02-26,30,CH032
2020-03-27,BL,Basel-Landschaft,41,1,531,6,3,91,2020-02-26,31,CH032
2020-03-28,BL,Basel-Landschaft,23,2,554,8,9,100,2020-02-26,32,CH032
2020-03-29,BL,Basel-Landschaft,9,1,563,9,3,103,2020-02-26,33,CH032
2020-03-30,BL,Basel-Landschaft,38,2,601,11,6,109,2020-02-26,34,CH032
2020-03-31,BL,Basel-Landschaft,30,1,631,12,3,112,2020-02-26,35,CH032
2020-04-01,BL,Basel-Landschaft,18,3,649,15,3,115,2020-02-26,36,CH032
2020-04-02,BL,Basel-Landschaft,18,3,667,18,6,121,2020-02-26,37,CH032
2020-04-03,BL,Basel-Landschaft,21,1,688,19,7,128,2020-02-26,38,CH032
2020-04-04,BL,Basel-Landschaft,15,0,703,19,2,130,2020-02-26,39,CH032
2020-04-05,BL,Basel-Landschaft,10,0,713,19,2,132,2020-02-26,40,CH032
2020-04-06,BL,Basel-Landschaft,18,0,731,19,3,135,2020-02-26,41,CH032
2020-04-07,BL,Basel-Landschaft,21,1,752,20,5,140,2020-02-26,42,CH032
2020-04-08,BL,Basel-Landschaft,15,0,767,20,3,143,2020-02-26,43,CH032
2020-04-09,BL,Basel-Landschaft,9,1,776,21,0,143,2020-02-26,44,CH032
2020-04-10,BL,Basel-Landschaft,3,1,779,22,4,147,2020-02-26,45,CH032
2020-04-11,BL,Basel-Landschaft,9,1,788,23,0,147,2020-02-26,46,CH032
2020-04-12,BL,Basel-Landschaft,7,1,795,24,2,149,2020-02-26,47,CH032
2020-04-13,BL,Basel-Landschaft,6,0,801,24,2,151,2020-02-26,48,CH032
2020-04-14,BL,Basel-Landschaft,18,0,819,24,2,153,2020-02-26,49,CH032
2020-04-15,BL,Basel-Landschaft,11,0,830,24,3,156,2020-02-26,50,CH032
2020-04-16,BL,Basel-Landschaft,8,0,838,24,1,157,2020-02-26,51,CH032
2020-04-17,BL,Basel-Landschaft,3,0,841,24,1,158,2020-02-26,52,CH032
2020-04-18,BL,Basel-Landschaft,2,0,843,24,1,159,2020-02-26,53,CH032
2020-04-19,BL,Basel-Landschaft,1,0,844,24,1,160,2020-02-26,54,CH032
2020-04-20,BL,Basel-Landschaft,6,1,850,25,0,160,2020-02-26,55,CH032
2020-04-21,BL,Basel-Landschaft,2,1,852,26,0,160,2020-02-26,56,CH032
2020-04-22,BL,Basel-Landschaft,1,0,853,26,2,162,2020-02-26,57,CH032
2020-04-23,BL,Basel-Landschaft,3,2,856,28,0,162,2020-02-26,58,CH032
2020-04-24,BL,Basel-Landschaft,2,0,858,28,0,162,2020-02-26,59,CH032
2020-04-25,BL,Basel-Landschaft,0,0,858,28,0,162,2020-02-26,60,CH032
2020-04-26,BL,Basel-Landschaft,1,0,859,28,0,162,2020-02-26,61,CH032
2020-04-27,BL,Basel-Landschaft,3,1,862,29,0,162,2020-02-26,62,CH032
2020-04-28,BL,Basel-Landschaft,4,0,866,29,0,162,2020-02-26,63,CH032
2020-04-29,BL,Basel-Landschaft,2,0,868,29,0,162,2020-02-26,64,CH032
2020-04-30,BL,Basel-Landschaft,2,1,870,30,0,162,2020-02-26,65,CH032
2020-05-01,BL,Basel-Landschaft,2,1,872,31,0,162,2020-02-26,66,CH032
2020-05-02,BL,Basel-Landschaft,1,0,873,31,0,162,2020-02-26,67,CH032
2020-05-03,BL,Basel-Landschaft,0,0,873,31,0,162,2020-02-26,68,CH032
2020-05-04,BL,Basel-Landschaft,1,1,874,32,0,162,2020-02-26,69,CH032
2020-05-05,BL,Basel-Landschaft,0,0,874,32,0,162,2020-02-26,70,CH032
2020-05-06,BL,Basel-Landschaft,1,0,875,32,0,162,2020-02-26,71,CH032
2020-05-07,BL,Basel-Landschaft,0,1,875,33,0,162,2020-02-26,72,CH032
2020-05-08,BL,Basel-Landschaft,0,0,875,33,0,162,2020-02-26,73,CH032
2020-05-09,BL,Basel-Landschaft,1,0,876,33,0,162,2020-02-26,74,CH032
2020-05-10,BL,Basel-Landschaft,0,0,876,33,0,162,2020-02-26,75,CH032
2020-05-11,BL,Basel-Landschaft,1,0,877,33,0,162,2020-02-26,76,CH032
2020-05-12,BL,Basel-Landschaft,0,0,877,33,0,162,2020-02-26,77,CH032
2020-05-13,BL,Basel-Landschaft,0,0,877,33,0,162,2020-02-26,78,CH032
2020-05-14,BL,Basel-Landschaft,0,0,877,33,0,162,2020-02-26,79,CH032
2020-05-15,BL,Basel-Landschaft,1,1,878,34,0,162,2020-02-26,80,CH032
2020-05-16,BL,Basel-Landschaft,0,0,878,34,0,162,2020-02-26,81,CH032
2020-05-17,BL,Basel-Landschaft,0,0,878,34,0,162,2020-02-26,82,CH032
2020-05-18,BL,Basel-Landschaft,0,0,878,34,0,162,2020-02-26,83,CH032
2020-05-19,BL,Basel-Landschaft,0,0,878,34,0,162,2020-02-26,84,CH032
2020-05-20,BL,Basel-Landschaft,0,0,878,34,0,162,2020-02-26,85,CH032
2020-05-21,BL,Basel-Landschaft,0,0,878,34,0,162,2020-02-26,86,CH032
2020-05-22,BL,Basel-Landschaft,0,0,878,34,0,162,2020-02-26,87,CH032
2020-05-23,BL,Basel-Landschaft,0,0,878,34,0,162,2020-02-26,88,CH032
2020-02-24,BS,Basel-Stadt,0,0,0,0,0,0,2020-02-26,-1,CH031
2020-02-25,BS,Basel-Stadt,0,0,0,0,0,0,2020-02-26,0,CH031
2020-02-26,BS,Basel-Stadt,1,0,1,0,0,0,2020-02-26,1,CH031
2020-02-27,BS,Basel-Stadt,0,0,1,0,1,1,2020-02-26,2,CH031
2020-02-28,BS,Basel-Stadt,2,0,3,0,2,3,2020-02-26,3,CH031
2020-02-29,BS,Basel-Stadt,0,0,3,0,0,3,2020-02-26,4,CH031
2020-03-01,BS,Basel-Stadt,1,0,4,0,0,3,2020-02-26,5,CH031
2020-03-02,BS,Basel-Stadt,1,0,5,0,0,3,2020-02-26,6,CH031
2020-03-03,BS,Basel-Stadt,1,0,6,0,1,4,2020-02-26,7,CH031
2020-03-04,BS,Basel-Stadt,6,0,12,0,0,4,2020-02-26,8,CH031
2020-03-05,BS,Basel-Stadt,10,0,22,0,2,6,2020-02-26,9,CH031
2020-03-06,BS,Basel-Stadt,5,0,27,0,2,8,2020-02-26,10,CH031
2020-03-07,BS,Basel-Stadt,5,0,32,0,0,8,2020-02-26,11,CH031
2020-03-08,BS,Basel-Stadt,7,0,39,0,2,10,2020-02-26,12,CH031
2020-03-09,BS,Basel-Stadt,13,0,52,0,4,14,2020-02-26,13,CH031
2020-03-10,BS,Basel-Stadt,18,0,70,0,6,20,2020-02-26,14,CH031
2020-03-11,BS,Basel-Stadt,40,0,110,0,5,25,2020-02-26,15,CH031
2020-03-12,BS,Basel-Stadt,23,1,133,1,3,28,2020-02-26,16,CH031
2020-03-13,BS,Basel-Stadt,23,0,156,1,1,29,2020-02-26,17,CH031
2020-03-14,BS,Basel-Stadt,19,1,175,2,5,34,2020-02-26,18,CH031
2020-03-15,BS,Basel-Stadt,18,2,193,4,2,36,2020-02-26,19,CH031
2020-03-16,BS,Basel-Stadt,31,1,224,5,5,41,2020-02-26,20,CH031
2020-03-17,BS,Basel-Stadt,38,1,262,6,2,43,2020-02-26,21,CH031
2020-03-18,BS,Basel-Stadt,54,0,316,6,6,49,2020-02-26,22,CH031
2020-03-19,BS,Basel-Stadt,38,0,354,6,3,52,2020-02-26,23,CH031
2020-03-20,BS,Basel-Stadt,56,0,410,6,6,58,2020-02-26,24,CH031
2020-03-21,BS,Basel-Stadt,34,0,444,6,4,62,2020-02-26,25,CH031
2020-03-22,BS,Basel-Stadt,43,0,487,6,6,68,2020-02-26,26,CH031
2020-03-23,BS,Basel-Stadt,73,1,560,7,4,72,2020-02-26,27,CH031
2020-03-24,BS,Basel-Stadt,41,2,601,9,2,74,2020-02-26,28,CH031
2020-03-25,BS,Basel-Stadt,43,5,644,14,6,80,2020-02-26,29,CH031
2020-03-26,BS,Basel-Stadt,34,0,678,14,7,87,2020-02-26,30,CH031
2020-03-27,BS,Basel-Stadt,44,1,722,15,13,100,2020-02-26,31,CH031
2020-03-28,BS,Basel-Stadt,28,2,750,17,4,104,2020-02-26,32,CH031
2020-03-29,BS,Basel-Stadt,15,1,765,18,4,108,2020-02-26,33,CH031
2020-03-30,BS,Basel-Stadt,45,0,810,18,9,117,2020-02-26,34,CH031
2020-03-31,BS,Basel-Stadt,31,0,841,18,3,120,2020-02-26,35,CH031
2020-04-01,BS,Basel-Stadt,36,2,877,20,1,121,2020-02-26,36,CH031
2020-04-02,BS,Basel-Stadt,19,1,896,21,1,122,2020-02-26,37,CH031
2020-04-03,BS,Basel-Stadt,29,5,925,26,1,123,2020-02-26,38,CH031
2020-04-04,BS,Basel-Stadt,12,3,937,29,1,124,2020-02-26,39,CH031
2020-04-05,BS,Basel-Stadt,12,2,949,31,2,126,2020-02-26,40,CH031
2020-04-06,BS,Basel-Stadt,21,1,970,32,3,129,2020-02-26,41,CH031
2020-04-07,BS,Basel-Stadt,20,2,990,34,1,130,2020-02-26,42,CH031
2020-04-08,BS,Basel-Stadt,17,2,1007,36,3,133,2020-02-26,43,CH031
2020-04-09,BS,Basel-Stadt,9,0,1016,36,0,133,2020-02-26,44,CH031
2020-04-10,BS,Basel-Stadt,6,1,1022,37,1,134,2020-02-26,45,CH031
2020-04-11,BS,Basel-Stadt,5,0,1027,37,0,134,2020-02-26,46,CH031
2020-04-12,BS,Basel-Stadt,7,2,1034,39,1,135,2020-02-26,47,CH031
2020-04-13,BS,Basel-Stadt,11,1,1045,40,0,135,2020-02-26,48,CH031
2020-04-14,BS,Basel-Stadt,6,2,1051,42,1,136,2020-02-26,49,CH031
2020-04-15,BS,Basel-Stadt,8,1,1059,43,1,137,2020-02-26,50,CH031
2020-04-16,BS,Basel-Stadt,12,1,1071,44,0,137,2020-02-26,51,CH031
2020-04-17,BS,Basel-Stadt,3,1,1074,45,0,137,2020-02-26,52,CH031
2020-04-18,BS,Basel-Stadt,3,2,1077,47,0,137,2020-02-26,53,CH031
2020-04-19,BS,Basel-Stadt,1,0,1078,47,0,137,2020-02-26,54,CH031
2020-04-20,BS,Basel-Stadt,0,1,1078,48,1,138,2020-02-26,55,CH031
2020-04-21,BS,Basel-Stadt,5,1,1083,49,0,138,2020-02-26,56,CH031
2020-04-22,BS,Basel-Stadt,3,0,1086,49,0,138,2020-02-26,57,CH031
2020-04-23,BS,Basel-Stadt,2,1,1088,50,0,138,2020-02-26,58,CH031
2020-04-24,BS,Basel-Stadt,2,0,1090,50,0,138,2020-02-26,59,CH031
2020-04-25,BS,Basel-Stadt,1,0,1091,50,1,139,2020-02-26,60,CH031
2020-04-26,BS,Basel-Stadt,0,0,1091,50,0,139,2020-02-26,61,CH031
2020-04-27,BS,Basel-Stadt,7,2,1098,52,2,141,2020-02-26,62,CH031
2020-04-28,BS,Basel-Stadt,4,0,1102,52,1,142,2020-02-26,63,CH031
2020-04-29,BS,Basel-Stadt,1,0,1103,52,0,142,2020-02-26,64,CH031
2020-04-30,BS,Basel-Stadt,3,0,1106,52,0,142,2020-02-26,65,CH031
2020-05-01,BS,Basel-Stadt,2,0,1108,52,0,142,2020-02-26,66,CH031
2020-05-02,BS,Basel-Stadt,3,0,1111,52,0,142,2020-02-26,67,CH031
2020-05-03,BS,Basel-Stadt,0,0,1111,52,0,142,2020-02-26,68,CH031
2020-05-04,BS,Basel-Stadt,1,0,1112,52,0,142,2020-02-26,69,CH031
2020-05-05,BS,Basel-Stadt,2,0,1114,52,1,143,2020-02-26,70,CH031
2020-05-06,BS,Basel-Stadt,1,0,1115,52,0,143,2020-02-26,71,CH031
2020-05-07,BS,Basel-Stadt,1,0,1116,52,0,143,2020-02-26,72,CH031
2020-05-08,BS,Basel-Stadt,0,0,1116,52,0,143,2020-02-26,73,CH031
2020-05-09,BS,Basel-Stadt,1,0,1117,52,0,143,2020-02-26,74,CH031
2020-05-10,BS,Basel-Stadt,1,0,1118,52,0,143,2020-02-26,75,CH031
2020-05-11,BS,Basel-Stadt,0,0,1118,52,0,143,2020-02-26,76,CH031
2020-05-12,BS,Basel-Stadt,0,0,1118,52,0,143,2020-02-26,77,CH031
2020-05-13,BS,Basel-Stadt,3,0,1121,52,1,144,2020-02-26,78,CH031
2020-05-14,BS,Basel-Stadt,1,0,1122,52,0,144,2020-02-26,79,CH031
2020-05-15,BS,Basel-Stadt,1,0,1123,52,0,144,2020-02-26,80,CH031
2020-05-16,BS,Basel-Stadt,0,0,1123,52,0,144,2020-02-26,81,CH031
2020-05-17,BS,Basel-Stadt,1,0,1124,52,1,145,2020-02-26,82,CH031
2020-05-18,BS,Basel-Stadt,0,0,1124,52,0,145,2020-02-26,83,CH031
2020-05-19,BS,Basel-Stadt,1,0,1125,52,0,145,2020-02-26,84,CH031
2020-05-20,BS,Basel-Stadt,0,0,1125,52,0,145,2020-02-26,85,CH031
2020-05-21,BS,Basel-Stadt,0,0,1125,52,0,145,2020-02-26,86,CH031
2020-05-22,BS,Basel-Stadt,0,0,1125,52,0,145,2020-02-26,87,CH031
2020-05-23,BS,Basel-Stadt,0,0,1125,52,0,145,2020-02-26,88,CH031
2020-02-24,FR,Freiburg,0,0,0,0,0,0,2020-02-29,-4,CH022
2020-02-25,FR,Freiburg,0,0,0,0,0,0,2020-02-29,-3,CH022
2020-02-26,FR,Freiburg,0,0,0,0,1,1,2020-02-29,-2,CH022
2020-02-27,FR,Freiburg,0,0,0,0,0,1,2020-02-29,-1,CH022
2020-02-28,FR,Freiburg,0,0,0,0,0,1,2020-02-29,0,CH022
2020-02-29,FR,Freiburg,2,0,2,0,1,2,2020-02-29,1,CH022
2020-03-01,FR,Freiburg,0,0,2,0,1,3,2020-02-29,2,CH022
2020-03-02,FR,Freiburg,0,0,2,0,3,6,2020-02-29,3,CH022
2020-03-03,FR,Freiburg,3,0,5,0,0,6,2020-02-29,4,CH022
2020-03-04,FR,Freiburg,2,0,7,0,0,6,2020-02-29,5,CH022
2020-03-05,FR,Freiburg,1,0,8,0,2,8,2020-02-29,6,CH022
2020-03-06,FR,Freiburg,1,0,9,0,1,9,2020-02-29,7,CH022
2020-03-07,FR,Freiburg,0,0,9,0,0,9,2020-02-29,8,CH022
2020-03-08,FR,Freiburg,4,0,13,0,1,10,2020-02-29,9,CH022
2020-03-09,FR,Freiburg,3,0,16,0,1,11,2020-02-29,10,CH022
2020-03-10,FR,Freiburg,10,0,26,0,2,13,2020-02-29,11,CH022
2020-03-11,FR,Freiburg,8,0,34,0,0,13,2020-02-29,12,CH022
2020-03-12,FR,Freiburg,6,0,40,0,3,16,2020-02-29,13,CH022
2020-03-13,FR,Freiburg,4,0,44,0,2,18,2020-02-29,14,CH022
2020-03-14,FR,Freiburg,9,0,53,0,1,19,2020-02-29,15,CH022
2020-03-15,FR,Freiburg,4,0,57,0,2,21,2020-02-29,16,CH022
2020-03-16,FR,Freiburg,24,0,81,0,7,28,2020-02-29,17,CH022
2020-03-17,FR,Freiburg,28,1,109,1,3,31,2020-02-29,18,CH022
2020-03-18,FR,Freiburg,26,1,135,2,5,36,2020-02-29,19,CH022
2020-03-19,FR,Freiburg,18,0,153,2,6,42,2020-02-29,20,CH022
2020-03-20,FR,Freiburg,35,2,188,4,9,51,2020-02-29,21,CH022
2020-03-21,FR,Freiburg,18,2,206,6,5,56,2020-02-29,22,CH022
2020-03-22,FR,Freiburg,23,0,229,6,3,59,2020-02-29,23,CH022
2020-03-23,FR,Freiburg,41,1,270,7,9,68,2020-02-29,24,CH022
2020-03-24,FR,Freiburg,36,1,306,8,14,82,2020-02-29,25,CH022
2020-03-25,FR,Freiburg,39,2,345,10,8,90,2020-02-29,26,CH022
2020-03-26,FR,Freiburg,37,2,382,12,19,109,2020-02-29,27,CH022
2020-03-27,FR,Freiburg,47,1,429,13,13,122,2020-02-29,28,CH022
2020-03-28,FR,Freiburg,28,2,457,15,5,127,2020-02-29,29,CH022
2020-03-29,FR,Freiburg,13,3,470,18,7,134,2020-02-29,30,CH022
2020-03-30,FR,Freiburg,33,4,503,22,14,148,2020-02-29,31,CH022
2020-03-31,FR,Freiburg,56,3,559,25,5,153,2020-02-29,32,CH022
2020-04-01,FR,Freiburg,34,5,593,30,9,162,2020-02-29,33,CH022
2020-04-02,FR,Freiburg,34,3,627,33,6,168,2020-02-29,34,CH022
2020-04-03,FR,Freiburg,42,5,669,38,4,172,2020-02-29,35,CH022
2020-04-04,FR,Freiburg,41,2,710,40,5,177,2020-02-29,36,CH022
2020-04-05,FR,Freiburg,17,0,727,40,1,178,2020-02-29,37,CH022
2020-04-06,FR,Freiburg,39,3,766,43,2,180,2020-02-29,38,CH022
2020-04-07,FR,Freiburg,28,2,794,45,3,183,2020-02-29,39,CH022
2020-04-08,FR,Freiburg,23,2,817,47,4,187,2020-02-29,40,CH022
2020-04-09,FR,Freiburg,29,4,846,51,4,191,2020-02-29,41,CH022
2020-04-10,FR,Freiburg,16,4,862,55,3,194,2020-02-29,42,CH022
2020-04-11,FR,Freiburg,18,1,880,56,0,194,2020-02-29,43,CH022
2020-04-12,FR,Freiburg,14,0,894,56,3,197,2020-02-29,44,CH022
2020-04-13,FR,Freiburg,11,4,905,60,2,199,2020-02-29,45,CH022
2020-04-14,FR,Freiburg,18,3,923,63,6,205,2020-02-29,46,CH022
2020-04-15,FR,Freiburg,21,2,944,65,5,210,2020-02-29,47,CH022
2020-04-16,FR,Freiburg,28,3,972,68,5,215,2020-02-29,48,CH022
2020-04-17,FR,Freiburg,18,3,990,71,2,217,2020-02-29,49,CH022
2020-04-18,FR,Freiburg,10,1,1000,72,2,219,2020-02-29,50,CH022
2020-04-19,FR,Freiburg,3,1,1003,73,2,221,2020-02-29,51,CH022
2020-04-20,FR,Freiburg,12,3,1015,76,3,224,2020-02-29,52,CH022
2020-04-21,FR,Freiburg,9,1,1024,77,1,225,2020-02-29,53,CH022
2020-04-22,FR,Freiburg,5,0,1029,77,3,228,2020-02-29,54,CH022
2020-04-23,FR,Freiburg,7,0,1036,77,0,228,2020-02-29,55,CH022
2020-04-24,FR,Freiburg,6,0,1042,77,0,228,2020-02-29,56,CH022
2020-04-25,FR,Freiburg,7,1,1049,78,0,228,2020-02-29,57,CH022
2020-04-26,FR,Freiburg,1,0,1050,78,0,228,2020-02-29,58,CH022
2020-04-27,FR,Freiburg,15,1,1065,79,1,229,2020-02-29,59,CH022
2020-04-28,FR,Freiburg,8,0,1073,79,2,231,2020-02-29,60,CH022
2020-04-29,FR,Freiburg,9,0,1082,79,1,232,2020-02-29,61,CH022
2020-04-30,FR,Freiburg,11,0,1093,79,0,232,2020-02-29,62,CH022
2020-05-01,FR,Freiburg,7,1,1100,80,0,232,2020-02-29,63,CH022
2020-05-02,FR,Freiburg,6,0,1106,80,0,232,2020-02-29,64,CH022
2020-05-03,FR,Freiburg,2,0,1108,80,1,233,2020-02-29,65,CH022
2020-05-04,FR,Freiburg,4,1,1112,81,0,233,2020-02-29,66,CH022
2020-05-05,FR,Freiburg,4,0,1116,81,0,233,2020-02-29,67,CH022
2020-05-06,FR,Freiburg,3,0,1119,81,0,233,2020-02-29,68,CH022
2020-05-07,FR,Freiburg,4,2,1123,83,0,233,2020-02-29,69,CH022
2020-05-08,FR,Freiburg,6,0,1129,83,0,233,2020-02-29,70,CH022
2020-05-09,FR,Freiburg,7,1,1136,84,0,233,2020-02-29,71,CH022
2020-05-10,FR,Freiburg,2,0,1138,84,0,233,2020-02-29,72,CH022
2020-05-11,FR,Freiburg,5,1,1143,85,2,235,2020-02-29,73,CH022
2020-05-12,FR,Freiburg,1,0,1144,85,0,235,2020-02-29,74,CH022
2020-05-13,FR,Freiburg,1,0,1145,85,1,236,2020-02-29,75,CH022
2020-05-14,FR,Freiburg,1,0,1146,85,0,236,2020-02-29,76,CH022
2020-05-15,FR,Freiburg,1,0,1147,85,1,237,2020-02-29,77,CH022
2020-05-16,FR,Freiburg,0,0,1147,85,0,237,2020-02-29,78,CH022
2020-05-17,FR,Freiburg,0,0,1147,85,0,237,2020-02-29,79,CH022
2020-05-18,FR,Freiburg,3,0,1150,85,0,237,2020-02-29,80,CH022
2020-05-19,FR,Freiburg,2,0,1152,85,1,238,2020-02-29,81,CH022
2020-05-20,FR,Freiburg,1,0,1153,85,1,239,2020-02-29,82,CH022
2020-05-21,FR,Freiburg,0,0,1153,85,0,239,2020-02-29,83,CH022
2020-05-22,FR,Freiburg,0,0,1153,85,0,239,2020-02-29,84,CH022
2020-05-23,FR,Freiburg,0,0,1153,85,0,239,2020-02-29,85,CH022
2020-02-24,GE,Genf,0,0,0,0,1,1,2020-02-26,-1,CH013
2020-02-25,GE,Genf,0,0,0,0,0,1,2020-02-26,0,CH013
