canton_codes,canton_name,date,date_t0,t,wd,sunday,total_trips_2019,total_trips_2020,train_trips_2019,train_trips_2020,highway_trips_2019,highway_trips_2020,road_trips_2019,road_trips_2020,commuter_trips_2019,commuter_trips_2020,non_commuter_trips_2019,non_commuter_trips_2020,ln_total_trips_2019,ln_train_trips_2019,ln_highway_trips_2019,ln_road_trips_2019,ln_commuter_trips_2019,ln_non_commuter_trips_2019,ln_total_trips_2020,ln_train_trips_2020,ln_highway_trips_2020,ln_road_trips_2020,ln_commuter_trips_2020,ln_non_commuter_trips_2020,bag_falle,bag_tode,bag_cum_falle,bag_cum_tode,bag_hosp,bag_cum_hosp,NUTS3,cl_border,emerg1,emerg2,gath100,gath5,pub_trans_res,cross_closed,gath30,shops_closed,eth_ban_100,eth_ban_1000,eth_ban_5,eth_closed_borders,eth_closed_hair,eth_closed_museum,eth_closed_schools,eth_closed_stores-bars,eth_hygiene,eth_no_test,eth_ban_30,eth_closed_stores_bars,ihs_bag_falle,ihs_bag_tode,lag_ihs_bag_falle,lag_ihs_bag_tode,lag_bag_cum_falle,lag_bag_cum_tode,incr,dln_bag_cum_falle,tests,positivity_rate,canton_pop
BE,Bern,2020-04-04,2020-02-27,38,Saturday,NA,2586151,1602299,297846,107270,456459,157985,1831869,1337069,230706,147234,2355469,1455089,14.765681227947205,12.60433185338801,13.031254161183002,14.42084731510928,12.34889945162599,14.672250416347879,14.286950030892925,11.583104299591476,11.970255370793469,14.105990462830215,11.899778436866411,14.1905776251019,40,3,1220,29,5,163,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.382182848065498,1.8184464592320668,4.836344889159275,0,1180,26,0.03389830508474576,0.03333642026759254,5204,0.1354727132974635,1045579
BE,Bern,2020-04-05,2020-02-27,39,Sunday,2020-04-05,1797867,1338479,233302,97745,361224,124873,1203360,1115882,129764,92751,1668123,1245750,14.40211152019873,12.360089030626012,12.797253543500307,14.00062820206023,11.773472695014691,14.327209600189288,14.107044452615135,11.49011732564422,11.735052499806581,13.925155681566054,11.437673762082719,14.035248316143651,14,4,1234,33,4,167,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.3334775868839923,2.0947125472611012,4.382182848065498,1.8184464592320668,1220,29,0.011475409836065573,0.0114100667380308,3305,0.11770045385779122,1045579
BE,Bern,2020-04-06,2020-02-27,40,Monday,NA,2588017,2029003,333505,145046,435171,274884,1819362,1609089,822995,518457,1765043,1510564,14.766402503360334,12.717413136729178,12.983494336274179,14.413996448145607,13.620705404306609,14.383685610659002,14.523055097367726,11.884806212471615,12.524104469476574,14.291178738304305,13.15861237167944,14.227993648987411,71,0,1305,33,2,169,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.9558766472470746,0,3.3334775868839923,2.0947125472611012,1234,33,0.05753646677471637,0.05594211529146076,4105,0.18319123020706454,1045579
BE,Bern,2020-04-07,2020-02-27,41,Tuesday,NA,2598702,1690468,336797,120119,439378,234084,1822549,1336282,788113,419456,1810613,1271031,14.77052264756531,12.727235653947217,12.993115369404268,14.415746628648929,13.577396759574302,14.409176019938053,14.34051597164006,11.696238197054289,12.363435304282932,14.105401688649245,12.946713912618431,14.055338940118057,52,4,1357,37,1,170,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.644483341943245,2.0947125472611012,4.9558766472470746,0,1305,33,0.03984674329501916,0.03907334007807517,6855,0.14208606856309264,1045579
BE,Bern,2020-04-08,2020-02-27,42,Wednesday,NA,2600119,1879432,335304,130108,437885,249008,1826955,1500339,774157,429613,1825987,1449843,14.771067771175101,12.722792861998432,12.989711597806814,14.418161204514934,13.559529974379391,14.41763122072507,14.446480161496801,11.776120153770739,12.425240303444792,14.221201640538286,12.97064008242658,14.186965832672433,59,4,1416,41,2,172,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.770756435173042,2.0947125472611012,4.644483341943245,2.0947125472611012,1357,37,0.043478260869565216,0.04255961441879563,6561,0.12147538484987044,1045579
BE,Bern,2020-04-09,2020-02-27,43,Thursday,NA,2518332,2053475,338238,144157,445962,279927,1734151,1629414,751124,461298,1767229,1592199,14.739107335570033,12.731505068685317,13.0079890255786,14.366028514422796,13.529326030299014,14.384923341093735,14.535044037968143,11.878658262414753,12.542284133873794,14.303730998941566,13.041799533963134,14.280626637574617,21,4,1437,45,1,173,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.7382360302615427,2.0947125472611012,4.770756435173042,2.0947125472611012,1416,41,0.014830508474576272,0.014721611825359915,6016,0.12001329787234043,1045579
BE,Bern,2020-04-10,2020-02-27,44,Friday,NA,2688378,1352314,359663,100465,485112,138475,1843627,1113399,696396,101653,1992008,1250686,14.804448595738409,12.792922760895545,13.092135071094944,14.427245384980525,13.453673743034287,14.504653733182874,14.117327757140243,11.517564687118654,11.838445082901305,13.92292805658133,11.529320331655915,14.039202758742837,16,5,1453,50,4,177,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.466711037884725,2.3124383412727525,3.7382360302615427,2.0947125472611012,1437,45,0.011134307585247043,0.011072777491257568,3979,0.10781603417944208,1045579
BE,Bern,2020-04-11,2020-02-27,45,Saturday,NA,2176195,1719959,258697,110407,423878,171512,1493643,1438056,192314,146018,1983905,1573958,14.593088496913467,12.463412771663124,12.957200956961136,14.216728660297115,12.166884731838984,14.500577682616008,14.357811011296223,11.61192881661217,12.052408513985768,14.178802759481227,11.891485180762405,14.269104023994831,21,3,1474,53,2,179,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.7382360302615427,1.8184464592320668,3.466711037884725,2.3124383412727525,1453,50,0.014452856159669649,0.014349409178999295,2791,0.13471873880329632,1045579
BE,Bern,2020-04-12,2020-02-27,46,Sunday,2020-04-12,1584071,1332890,226744,93287,337044,135977,1020301,1103648,110834,86741,1473257,1246172,14.2755086735843,12.33157690676731,12.727968764610008,13.835608239766808,11.61578886542944,14.202986154088839,14.102860075125674,11.44343604165039,11.820241032769129,13.914131614399002,11.370681946029382,14.035587010536199,11,2,1485,55,2,181,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.093102195050827,1.4436354751788103,3.7382360302615427,1.8184464592320668,1474,53,0.007462686567164179,0.0074349784875185065,2299,0.1213571117877338,1045579
BE,Bern,2020-04-13,2020-02-27,47,Monday,NA,2598129,1359284,338781,101123,447476,142940,1811895,1115243,760369,108520,1837783,1250787,14.77030212855966,12.733109159904126,13.011378183973923,14.4098838168862,13.54155912074854,14.424070511815692,14.122468648489699,11.524092876662126,11.87018024077397,13.924582876351222,11.594689766772868,14.039283511163555,17,5,1502,60,4,185,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.5272244561999657,2.3124383412727525,3.093102195050827,1.4436354751788103,1485,55,0.011447811447811448,0.011382781087279525,2195,0.1357630979498861,1045579
BE,Bern,2020-04-14,2020-02-27,48,Tuesday,NA,2953278,2010410,370381,145453,484488,277769,2098430,1587208,873336,472177,2079963,1538255,14.898426297845987,12.822287484542153,13.090847942204373,14.556700004039545,13.680075640499624,14.547860663057746,14.513849239333648,11.887608289355194,12.534545112002919,14.277487055822624,13.065109194272766,14.24615921504439,36,2,1538,62,4,189,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.276858964458208,1.4436354751788103,3.5272244561999657,2.3124383412727525,1502,60,0.023968042609853527,0.02368531774150906,3922,0.1172870984191739,1045579
BE,Bern,2020-04-15,2020-02-27,49,Wednesday,NA,3233838,2210832,399421,155145,506489,294328,2327949,1761382,891436,475346,2342424,1735510,14.989180225100126,12.897771277449934,13.135257884764757,14.660498180377004,13.700588924588908,14.66669684859828,14.6088794732349,11.952115442480014,12.592450070708518,14.381609286157417,13.071798238899557,14.366811876295612,31,2,1569,64,0,189,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.1273944292716545,1.4436354751788103,4.276858964458208,1.4436354751788103,1538,62,0.020156046814044214,0.01995560266744345,5587,0.08304993735457311,1045579
BE,Bern,2020-04-16,2020-02-27,50,Thursday,NA,2738665,2072388,345752,145510,429977,281623,1962957,1645279,751929,444306,1986760,1628107,14.82298113335359,12.753477034036667,12.971486997867098,14.489962567771604,13.530397183580993,14.502015729135675,14.544212123518049,11.888000091754325,12.548324576067074,14.313420532663553,13.004268793221742,14.302928548200567,20,1,1589,65,1,190,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.689503868988906,0.8813735870195429,4.1273944292716545,1.4436354751788103,1569,64,0.012746972594008922,0.012666413803684051,5131,0.09082050282595985,1045579
BE,Bern,2020-04-17,2020-02-27,51,Friday,NA,2210840,2242621,277487,159091,411234,295307,1522142,1788246,150611,439939,2060253,1802705,14.608883091775578,12.533529364224432,12.926917674529793,14.235629111343474,11.922455632849212,14.538339348758534,14.623155829095994,11.977231644529734,12.59577077215814,14.396745809144418,12.994391359919899,14.404798872603635,16,1,1605,66,1,191,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.466711037884725,0.8813735870195429,3.689503868988906,0.8813735870195429,1589,65,0.010069225928256766,0.010018869027399901,4597,0.08396780509027627,1045579
BE,Bern,2020-04-18,2020-02-27,52,Saturday,NA,2681626,1798414,281555,121558,438898,187592,1961194,1489283,221140,148007,2460508,1650429,14.801933884926955,12.548083089360098,12.99202231881928,14.489064029403117,12.306551264096393,14.715878390654556,14.402415723348717,11.70814679411486,12.142024670721742,14.213805354050198,11.905014848925067,14.316545812082621,8,2,1613,68,2,193,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.7764722807237177,1.4436354751788103,3.466711037884725,0.8813735870195429,1605,66,0.004984423676012461,0.004972042561092849,3693,0.07229894394800974,1045579
BE,Bern,2020-04-19,2020-02-27,53,Sunday,2020-04-19,2200838,1419025,250784,105494,426355,151073,1523718,1162476,130150,94019,2070709,1325025,14.604348754892003,12.432347289852592,12.963027611555399,14.236663958736754,11.77644291042271,14.543401618674975,14.165480574027857,11.566409358243067,11.92551844268441,13.966062771069243,11.451252168486672,14.096941885148992,10,0,1623,68,1,194,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.99822295029797,0,2.7764722807237177,1.4436354751788103,1613,68,0.006199628022318661,0.006180489389381982,2119,0.048607833883907506,1045579
BE,Bern,2020-04-20,2020-02-27,54,Monday,NA,2253405,2118723,278935,154588,418995,292510,1555498,1671644,162731,486255,2090699,1632488,14.627952963579006,12.538734058750238,12.94561426565885,14.257306309558796,11.999853809784184,14.553009017785905,14.566324106666869,11.948518792459248,12.58625413310384,14.329318131296102,13.094488456638276,14.30561578941658,29,4,1652,72,1,195,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.060740143244572,2.0947125472611012,2.99822295029797,0,1623,68,0.017868145409735057,0.017710386566331948,3430,0.08513119533527697,1045579
BE,Bern,2020-04-21,2020-02-27,55,Tuesday,NA,3081687,2177064,381183,158451,478591,305658,2221933,1712973,912439,490256,2169270,1686827,14.940987732274653,12.851034853755161,13.078601649432125,14.613888095711799,13.7238765128892,14.589901263389654,14.593487738039043,11.973200676238312,12.630222108842466,14.353741015360672,13.102682982637448,14.338359807366228,19,2,1671,74,0,195,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.6382779622295387,1.4436354751788103,4.060740143244572,2.0947125472611012,1652,72,0.011501210653753027,0.011435574514470304,4966,0.06604913411196134,1045579
BE,Bern,2020-04-22,2020-02-27,56,Wednesday,NA,3113927,1935132,384417,141930,485458,268779,2244078,1524446,895178,407237,2218775,1527917,14.95139518858364,12.859483179866258,13.092848054217557,14.623805304378921,13.704777860164018,14.612465799748017,14.475686099173606,11.863089257293304,12.501644759579214,14.237141623333436,12.917150604530605,14.239415927861524,10,1,1681,75,1,196,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.99822295029797,0.8813735870195429,3.6382779622295387,1.4436354751788103,1671,74,0.005984440454817474,0.005966604813222531,4636,0.0593183779119931,1045579
BE,Bern,2020-04-23,2020-02-27,57,Thursday,NA,3186655,2154654,393219,154134,501562,296406,2291896,1704134,898001,434058,2288676,1720617,14.974482335264906,12.882121987552608,13.12548250785534,14.64488998056913,13.707926460869462,14.643484042389181,14.583140711784807,11.945577632922356,12.599485415114163,14.348567621777207,12.980933444706434,14.358193505394897,19,2,1700,77,1,197,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3.6382779622295387,1.4436354751788103,2.99822295029797,0.8813735870195429,1681,75,0.011302795954788817,0.011239396635691179,4535,0.06174200661521499,1045579
BE,Bern,2020-04-24,2020-02-27,58,Friday,NA,3229819,2339445,392987,167067,528683,317742,2308170,1854656,825766,444936,2404075,1894530,14.987936656476997,12.881531811423873,13.178144287365743,14.65196556074335,13.624066719389871,14.692675772153915,14.665424279715202,12.026150208545442,12.66899501170879,14.433209792082735,13.005685730580538,14.454481344628162,10,1,1710,78,1,198,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.99822295029797,0.8813735870195429,3.6382779622295387,1.4436354751788103,1700,77,0.0058823529411764705,0.005865119452398204,4783,0.048714196111227265,1045579
BE,Bern,2020-04-25,2020-02-27,59,Saturday,NA,2685877,1827442,296771,123670,474888,208113,1914243,1495679,245564,149031,2440338,1678432,14.803517862016044,12.600716076606659,13.070834265740386,14.464832802184043,12.411312884706694,14.707647112265903,14.41842773275633,11.725372006736103,12.245836480396921,14.218090842300139,11.911909616978704,14.33337058221935,4,1,1714,79,0,198,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.0947125472611012,0.8813735870195429,2.99822295029797,0.8813735870195429,1710,78,0.0023391812865497076,0.0023364496610200902,4032,0.035962301587301584,1045579
BE,Bern,2020-04-26,2020-02-27,60,Sunday,2020-04-26,1926552,1289082,239272,99784,386410,155293,1300889,1034029,140069,91879,1786504,1197228,14.471242434638395,12.385356259110678,12.864654260902805,14.078558434869375,11.84989043732011,14.395771195457929,14.069440895103549,11.510763128805545,11.953068934070687,13.848973380078881,11.428227772982378,13.9955194425923,9,0,1723,79,0,198,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.8934439858858716,0,2.0947125472611012,0.8813735870195429,1714,79,0.005250875145857643,0.005237137370204259,2362,0.03895004233700254,1045579
BE,NA,2020-04-27,2020-02-27,61,Monday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,1737,79,1,199,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3.3334775868839923,0,2.8934439858858716,0,1723,79,0.00812536273940801,0.00809252971317509,3748,0.05416221985058698,1045579
BE,NA,2020-04-28,2020-02-27,62,Tuesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,1746,81,0,199,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.8934439858858716,1.4436354751788103,3.3334775868839923,0,1737,79,0.0051813471502590676,0.005167970158442614,5593,0.04130162703379224,1045579
BE,NA,2020-04-29,2020-02-27,63,Wednesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,1755,81,2,201,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.8934439858858716,0,2.8934439858858716,1.4436354751788103,1746,81,0.005154639175257732,0.005141399500418586,5810,0.03235800344234079,1045579
BE,NA,2020-04-30,2020-02-27,64,Thursday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1765,82,0,201,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.99822295029797,0.8813735870195429,2.8934439858858716,0,1755,81,0.005698005698005698,0.005681833467431119,4847,0.04229420259954611,1045579
BE,NA,2020-05-01,2020-02-27,65,Friday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,1776,82,2,203,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3.093102195050827,0,2.99822295029797,0.8813735870195429,1765,82,0.006232294617563739,0.0062129541847184555,4442,0.033318325078793336,1045579
BE,NA,2020-05-02,2020-02-27,66,Saturday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1782,82,0,203,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.4917798526449118,0,3.093102195050827,0,1776,82,0.0033783783783783786,0.00337268447863881,3122,0.025624599615631006,1045579
BE,NA,2020-05-03,2020-02-27,67,Sunday,2020-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1784,82,0,203,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.4436354751788103,0,2.4917798526449118,0,1782,82,0.001122334455667789,0.0011217051092007324,2516,0.018282988871224166,1045579
BE,NA,2020-05-04,2020-02-27,68,Monday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1790,82,1,204,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.4917798526449118,0,1.4436354751788103,0,1784,82,0.0033632286995515697,0.0033575856948457883,3862,0.03288451579492491,1045579
BE,NA,2020-05-05,2020-02-27,69,Tuesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1793,82,1,205,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.8184464592320668,0,2.4917798526449118,0,1790,82,0.0016759776536312849,0.0016745747703321712,5890,0.020203735144312392,1045579
BE,NA,2020-05-06,2020-02-27,70,Wednesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,1801,82,1,206,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.7764722807237177,0,1.8184464592320668,0,1793,82,0.004461795872838818,0.004451871570823052,5365,0.024976700838769805,1045579
BE,NA,2020-05-07,2020-02-27,71,Thursday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1807,82,0,206,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.4917798526449118,0,2.7764722807237177,0,1801,82,0.003331482509716824,0.0033259454162726243,4665,0.018435155412647373,1045579
BE,NA,2020-05-08,2020-02-27,72,Friday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1812,82,1,207,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.3124383412727525,0,2.4917798526449118,0,1807,82,0.002767017155506364,0.0027631960106955233,4354,0.022737712448323382,1045579
BE,NA,2020-05-09,2020-02-27,73,Saturday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1817,82,0,207,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.3124383412727525,0,2.3124383412727525,0,1812,82,0.0027593818984547464,0.002755581793246975,3135,0.022647527910685805,1045579
BE,NA,2020-05-10,2020-02-27,74,Sunday,2020-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1819,83,0,207,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.4436354751788103,0.8813735870195429,2.3124383412727525,0,1817,82,0.001100715465052284,0.0011001101219507703,1422,0.020393811533052038,1045579
BE,NA,2020-05-11,2020-02-27,75,Monday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1821,83,1,208,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.4436354751788103,0,1.4436354751788103,0.8813735870195429,1819,83,0.0010995052226498076,0.0010989012094864137,5068,0.012825572217837412,1045579
BE,NA,2020-05-12,2020-02-27,76,Tuesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1824,83,0,208,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.8184464592320668,0,1.4436354751788103,0,1821,83,0.0016474464579901153,0.0016460909066680074,5566,0.012935680919870643,1045579
BE,NA,2020-05-13,2020-02-27,77,Wednesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1829,83,1,209,CH021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.3124383412727525,0,1.8184464592320668,0,1824,83,0.0027412280701754384,0.0027374777565896125,6230,0.009951845906902087,1045579
